time_min,oxygen,glucose,lactate,ECM,TGF_beta,IFN_gamma,Gal8_ext
1560,15.454793508785599,0.725427261476937,6.700734066086827,1.2848529910480158,0.08623663973559417,0.020931691567516904,1.1654789004086614e-69
1620,15.428503352061583,0.7250975285737948,6.689228592725126,1.2878552593797161,0.08656522127177213,0.020965810833808125,2.893268566877384e-72
1680,15.410882406784308,0.7242390256106588,6.680452389173058,1.2910383382253465,0.08645322840157263,0.02094176555364025,7.182457783787866e-75
1740,15.388594853896628,0.7232009465173088,6.676670195988388,1.2921648620330466,0.08666026620423348,0.020864586616253296,1.7830249291918283e-77
1800,15.387576374992513,0.7232007694738898,6.673928723894686,1.293608802989477,0.08607457843517236,0.020811419349827404,4.426309201977512e-80
1860,15.373063731672147,0.7231931471862666,6.672373217734301,1.294997536300553,0.085941337928036,0.02077023471951183,1.0988188011701635e-82
1920,15.394644919470686,0.7230950499830652,6.673670224429405,1.2980690348436512,0.08561847271090707,0.02075809995494146,2.7277867467225567e-85
1980,15.377558664642757,0.7222066072837089,6.678664727694692,1.300727367210341,0.08630198471684558,0.020701292622545032,6.771653822878973e-88
2040,15.360341622904919,0.7216298818869975,6.6892258226356995,1.3034014688981805,0.08830044820400768,0.020924123180274104,1.6810440021386083e-90
2100,15.39673284417649,0.7228292422153847,6.68195978033953,1.3055174583033733,0.08778387745817721,0.02093390338806659,4.173144420907141e-93
2160,15.386724825766734,0.7230653301038674,6.6745163159928085,1.307501014886286,0.08639191072329061,0.020922053315580315,1.0359713568230828e-95
2220,15.3856550277534,0.7230237083574792,6.660515916453404,1.3092281848700027,0.08566082426752097,0.020907007263078745,2.5717697350252824e-98
2280,15.363451289508369,0.721978853632787,6.655079703152934,1.3106609932379119,0.08543701769070787,0.020879337834863176,6.384345982570935e-101
2340,15.374819968504042,0.7227232890426544,6.649698212691044,1.3136306602019168,0.08417567102216837,0.02088860176499819,1.5848959208927367e-103
2400,15.372405071423648,0.7215485396020669,6.653389560567669,1.3135180144581975,0.08400376945058187,0.020868011464588835,3.9344595153831436e-106
2460,15.33809380073379,0.7207901097308334,6.660500755253598,1.3172426218868611,0.08383826452494036,0.020825749068409803,9.76718500825558e-109
2520,15.328264368799795,0.7203942606776833,6.6665216505196065,1.3190663442113946,0.08302037977403573,0.020854314125348553,2.424676187733058e-111
2580,15.357538869072846,0.7207619932347293,6.671839098249461,1.3200179423288352,0.08260295059652202,0.02112239395415484,6.019190391490001e-114
2640,15.360057808059613,0.7205188547179693,6.672409703856133,1.3204498743136222,0.08263239933717255,0.020839237166045497,1.4942470731681183e-116
2700,15.375645691719905,0.7209440903466461,6.660673327494145,1.3225035916545058,0.08210549203095885,0.02114547561022598,3.7094263022950896e-119
2760,15.378211166296127,0.721276904358168,6.653584294784711,1.3243800412224698,0.08156261599420753,0.021094506876224006,9.208546390514161e-122
2820,15.343229846011408,0.7204026680597643,6.651129581354547,1.330030615100451,0.08225535724522293,0.02089545482004501,2.2859957232142795e-124
2880,15.341012900814857,0.7204132032213364,6.647998827197851,1.332371363081077,0.08131181450064848,0.02107109465768589,5.674920041600829e-127
2940,15.34745182587565,0.7206138084800792,6.643932233957725,1.336392611859111,0.08103095823652016,0.02110355471668419,1.4087829277860823e-129
3000,15.313717539164694,0.7195908432339632,6.644504136789255,1.340251447947844,0.08060147845315983,0.021140795054136022,3.497263966844673e-132
3060,15.294613023928724,0.7185726362994032,6.641288161023714,1.3422807270198904,0.07998417786238982,0.021097107519415622,8.68185936424646e-135
3120,15.275334591012658,0.7175980546911198,6.636925216906492,1.3453196031706167,0.07981553426099876,0.021138413087927268,2.155247151348403e-137
3180,15.26110822074212,0.7169530908443736,6.636088989833396,1.3481701025309234,0.08029336723547092,0.021132052609382855,5.350340391972673e-140
3240,15.242171205425574,0.7168333065791085,6.6392093470024545,1.3501641009900385,0.08074140634857142,0.02114871668451911,1.3282069433227054e-142
3300,15.236096245219864,0.7163131842391853,6.63958357326338,1.3523605752327357,0.08044137018435388,0.021176806459848693,3.2972363532934166e-145
3360,15.218447777981995,0.715601200292175,6.63814687735888,1.354487479375698,0.08046447864016498,0.021442407091816697,8.185296443551437e-148
3420,15.19396049563946,0.7149759528805513,6.6389575931994145,1.3571711166479898,0.08019851368908687,0.021113755586170367,2.0319768039041043e-150
3480,15.175955558803462,0.7139255861386239,6.63781973637089,1.359044413581426,0.08030119477615033,0.02101287062932006,5.044325223990152e-153
3540,15.176813228718142,0.7133543925795722,6.639455825955025,1.3664206828105045,0.07965512160233088,0.020965753318866093,1.2522395391765575e-155
3600,15.169849584530244,0.7127911795196136,6.638951918185911,1.3719536612267245,0.07937150956105404,0.020876213836949008,3.108649410667297e-158
3660,15.16806667051524,0.7128152838033684,6.6363575746425365,1.3753008994226898,0.07947017837450401,0.02079287237391266,7.717134666420734e-161
3720,15.194634033509256,0.7144051250206886,6.6267700555723845,1.3794054221014325,0.07851117626909028,0.02097279253099422,1.9157569604122334e-163
3780,15.178673529938832,0.713976641521199,6.619999898744343,1.3805718767066064,0.07737672658197305,0.021192603523562805,4.7558127336271473e-166
3840,15.178152930979852,0.7137405439843592,6.6111046366886494,1.385541862699291,0.07677060781579723,0.021165418628392094,1.180617125486691e-168
3900,15.16927926350511,0.7135752012926146,6.608108267061395,1.38968761852229,0.07721764666597553,0.021095683291849642,2.930848784555474e-171
3960,15.149840399711852,0.7130178812451609,6.611211182894338,1.3906964297313553,0.07697741920695865,0.02104547500960402,7.275749616446785e-174
4020,15.13285884347652,0.7129030653485936,6.612570070254561,1.3937116362887234,0.07706711517603466,0.021009573161346377,1.80618436407167e-176
4080,15.089390739529088,0.7119577781091981,6.619236728194129,1.3967208331713636,0.07779216941272006,0.020944015437551287,4.4838018472248815e-179
4140,15.107909872010891,0.7127518773363992,6.622716261878678,1.3996322169864859,0.07739450035593667,0.020654391845749562,1.1130911885349216e-181
4200,15.040878961526678,0.711583328888357,6.61809357580502,1.4061079890650587,0.07709864151615604,0.020635547145858357,2.763217546647183e-184
4260,15.028481894004473,0.7109632960949801,6.622514621656141,1.410183988778688,0.07730813437082516,0.020590273040429166,6.859609786462094e-187
4320,15.008949886788603,0.7104716969244996,6.630667163205129,1.4111294782859554,0.07693884961248863,0.02057394358700814,1.702878822538637e-189
4380,14.973162178480992,0.7095357570281122,6.641850946307163,1.4151767931841328,0.07713542104231852,0.02054597514591755,4.227348747990766e-192
4440,14.950208647795654,0.7083981403592685,6.651502995743578,1.418166934072098,0.07777214681209531,0.020538061963027293,1.0494274284589403e-194
4500,14.922245453768337,0.7072468845200341,6.65850003635911,1.4194573226365355,0.0777569490876421,0.020541766775241544,2.6051740541288077e-197
4560,14.904891543242845,0.7065350515441975,6.6653096510551215,1.423892399983215,0.07834988402163467,0.02055283039430747,6.467271264552688e-200
4620,14.901722358611776,0.7062483927758989,6.674144146480669,1.428838588545663,0.07823337292400698,0.020527888628572147,1.605481888744503e-202
4680,14.926613037879296,0.7065623303388111,6.676047920913388,1.4330234022992558,0.077635343922225,0.02050577404209981,3.985563601165718e-205
4740,14.891802304581663,0.7061339971565315,6.679018952994101,1.441058626744769,0.07735300257828276,0.0205262106904626,9.894049462843202e-208
4800,14.882655481376805,0.705174522839624,6.679188347464232,1.4466739504029171,0.07652572797872632,0.020574903579523893,2.4561699315137233e-210
4860,14.831086225600256,0.7037036471985136,6.679241555463246,1.4507706739068087,0.07681779173832651,0.020593460322553103,6.097372724007507e-213
4920,14.845418950047355,0.7034362705696919,6.680735368216595,1.453990828026467,0.07789154483209289,0.020626940817126328,1.5136556171648176e-215
4980,14.821689462376002,0.7027742058245239,6.680718689619428,1.461101895746499,0.07804161021860019,0.020609404328702587,3.7576074664970484e-218
5040,14.832412642587,0.7022311174084058,6.679252853332241,1.463327617104825,0.07791640068926878,0.0208748461332331,9.328154774545999e-221
5100,14.821753471229567,0.7016910273128032,6.679684954304529,1.4669841860356176,0.0782254917917328,0.020827102886554722,2.315688167902293e-223
5160,14.798168657495632,0.7007132908332175,6.685747199648995,1.4702834045604682,0.07831517155158918,0.02081056999102455,5.748630699819911e-226
5220,14.84279557544442,0.7016826337417554,6.687058487626804,1.4738085103294436,0.07826943823077541,0.02080188814721197,1.4270813912241017e-228
5280,14.830955639547168,0.7018706068495312,6.682341762315763,1.4772454314139536,0.07872950656330016,0.020854148610748642,3.5426893873038634e-231
5340,14.796764930967836,0.7014545161790874,6.683439978682619,1.481253384710453,0.07875703001590251,0.020845642539854863,8.79462669199961e-234
5400,14.792781869957043,0.7012838933772522,6.688894993425839,1.483322071837955,0.0786741326406713,0.02084162712561116,2.1832413230699622e-236
5460,14.828555897297749,0.7015959514152358,6.689211071885183,1.489267733027177,0.07898401255495519,0.020878435588618245,5.41983513535186e-239
5520,14.835922014660367,0.7014804883223773,6.689197007822133,1.493248092287783,0.07859005315021332,0.020883361696697425,1.3454588177677692e-241
5580,14.807260009347514,0.7007040612542764,6.690839354018088,1.4972472390279483,0.07847663846096053,0.02087235963274514,3.3400636460347236e-244
5640,14.808105817300206,0.7003048235887566,6.6994337768974175,1.5022081104141172,0.08047143855186906,0.020834899710743367,8.291613992371438e-247
5700,14.783594909480458,0.6997059012895319,6.703146106373982,1.503569285467763,0.07991196436106031,0.020841153490305957,2.0583698361589575e-249
5760,14.76360303624377,0.6990212988188453,6.708532420295606,1.5053520449529438,0.07975458397391957,0.020829846861971354,5.109845183708659e-252
5820,14.743064959894982,0.6987782017428443,6.713638090026863,1.5082108982494757,0.08018169018448212,0.020810556339611465,1.2685046847652214e-254
5880,14.786093219324382,0.6995028999697576,6.7157149304501145,1.51224066615005,0.07982743318456097,0.020773938699513942,3.1490271767949077e-257
5940,14.808168180356914,0.7008670787833774,6.718221329493204,1.5143320701193357,0.0791566043363695,0.020818906177557814,7.817371334366225e-260
6000,14.792336053477115,0.7010449381065255,6.72171799619238,1.516468622818318,0.07910485745952753,0.021010717817366784,1.940640431105142e-262
6060,14.800551769661508,0.7007470503409835,6.728887506591236,1.5166332278077284,0.07949612195444164,0.021737149056335708,4.817585249256013e-265
6120,14.779401964505285,0.7007864613296172,6.736602191221859,1.5186321369434723,0.0793017672286288,0.021603806047306592,1.195951978627599e-267
6180,14.758855587983847,0.7004925144896007,6.745494032996388,1.5207206682134173,0.07949576251384821,0.021471069433584025,2.9689171258653964e-270
6240,14.77427614495134,0.7003932346088859,6.754366975884275,1.5217799290777088,0.07961042741754772,0.021416013135525092,7.370253202283081e-273
6300,14.801605759679035,0.7012013585063334,6.757370950213153,1.5234265668083475,0.0799005639970326,0.022175849103442745,1.829644613267213e-275
6360,14.801339712498605,0.7020249407013762,6.757760350925793,1.526737723194789,0.0796049266471875,0.022466079452000152,4.542041255544307e-278
6420,14.769120556687598,0.7009607670075371,6.756393725234986,1.5302993372454303,0.07909414342791848,0.021965628679295773,1.12754895773049e-280
6480,14.78269367859785,0.7010790481226267,6.756455093169687,1.5309757011475948,0.07965114238854447,0.021726711026209714,2.7991085517490665e-283
6540,14.774210991424692,0.7009272483512121,6.754828826224729,1.5337219653450838,0.07968377653343783,0.021614948144138644,6.948708196444898e-286
6600,14.733781445374145,0.7000151453800245,6.757497408526595,1.5356504828454267,0.08042786627290917,0.02149448521791714,1.7249972520418747e-288
6660,14.643534070448371,0.6980271297998218,6.7664999140999,1.539582343495262,0.08028915303985722,0.021382960353975775,4.2822571266906905e-291
6720,14.671899951444688,0.6975026661730656,6.781197455561455,1.541482135200283,0.07980027737094388,0.021327476717020892,1.0630582789269315e-293
6780,14.651625512688886,0.696452077215955,6.795403843488407,1.5419698442651437,0.07986716681125562,0.021274529933233845,2.639012256763808e-296
6840,14.633364123466393,0.6955222836412458,6.811323682841941,1.5445369073086552,0.08148944214362575,0.021195637984431165,6.55127365018931e-299
6900,14.61129805439104,0.6952179724555766,6.824728853093536,1.5448928930660701,0.08120886657460971,0.021163498253659003,1.6263352445469919e-301
6960,14.581211220420885,0.6942832664161483,6.83867664947233,1.5484952904018277,0.08135325277713322,0.021119281696109257,4.037331470010101e-304
7020,14.565123779678132,0.6937263128126486,6.849856889876186,1.5504598399283063,0.08200498433685989,0.0211144555909654,1.002256174019903e-306
7080,14.57360176138031,0.6934816516429815,6.861826137493702,1.551416412763874,0.08280836996341341,0.021087336859920383,2.48807274265875e-309
7140,14.608573544160347,0.694040998976053,6.8699541592926066,1.5543424898000104,0.08256898944544103,0.021113142283120605,6.176570554864e-312
7200,14.578845114958417,0.6928520790616286,6.87636206337739,1.5543403488065428,0.08262098237143647,0.021109360702110887,1.5333162686e-314
7260,14.582947713547162,0.6928426156493561,6.882356314720202,1.5553631001311672,0.0826982020199355,0.020956196754764053,3.806424e-317
7320,14.564131429700442,0.6920732263151582,6.88807378308504,1.5592333786252763,0.082667805391317,0.020843251374626677,9.453e-320
7380,14.551527687807313,0.6915050086714354,6.894484538923277,1.5612365465965248,0.08232447719278424,0.020855742622804548,9.076e-321
7440,14.527316062505138,0.6906980518942294,6.898888799035063,1.5644910477691825,0.0817946413882022,0.0209004096106144,9.076e-321
7500,14.515480428348464,0.6895794014814127,6.90399818688003,1.56687463730304,0.0820643404720941,0.020886683194714976,9.076e-321
7560,14.510834272253781,0.6894438461929093,6.910831026707116,1.5698857512241673,0.08413914240960749,0.02087304364580499,9.076e-321
7620,14.550608611725018,0.6894758748669217,6.913918978562022,1.5719079227004407,0.08445150535153169,0.020857092447971324,9.076e-321
7680,14.511206163749028,0.688672364467288,6.920167306622078,1.5719669984446187,0.0843145575966841,0.020671933310417764,9.076e-321
7740,14.50893782011305,0.6881384137482582,6.928755106328079,1.5761974146133582,0.0842204758478713,0.02053745505547582,9.076e-321
7800,14.527710538680278,0.6881966374586774,6.93785709023212,1.5779637821354073,0.08301587397415938,0.020556652987884505,9.076e-321
7860,14.496782858503977,0.6880268595947612,6.941719791160765,1.5829088198150336,0.08328935909534108,0.020541256283073853,9.076e-321
