x,y,z,type
-240.986324,439.866431,0.000000,macrophage
-363.088390,-37.015892,0.000000,macrophage
290.492029,109.361408,0.000000,macrophage
-172.241961,-97.876958,0.000000,macrophage
178.206548,-220.410950,0.000000,macrophage
-100.906910,70.933763,0.000000,macrophage
83.879242,132.389336,0.000000,macrophage
-446.254666,323.425684,0.000000,macrophage
-174.326429,-322.548483,0.000000,macrophage
-471.445130,213.431560,0.000000,macrophage
-304.052807,-144.941272,0.000000,macrophage
53.151362,69.530699,0.000000,macrophage
85.068761,299.361667,0.000000,macrophage
-31.471195,-196.223841,0.000000,macrophage
-384.261776,-0.970555,0.000000,macrophage
-443.221067,35.013156,0.000000,macrophage
401.814973,124.791877,0.000000,macrophage
250.292207,-374.698107,0.000000,macrophage
-188.169467,39.770602,0.000000,macrophage
24.337687,-241.777722,0.000000,macrophage
264.071033,-154.025436,0.000000,macrophage
118.322215,38.467205,0.000000,macrophage
30.004464,-110.006662,0.000000,macrophage
36.484561,167.932277,0.000000,macrophage
-42.866635,-81.565920,0.000000,macrophage
142.436445,-24.873616,0.000000,macrophage
-67.833132,-88.704428,0.000000,macrophage
-34.787091,-273.079658,0.000000,macrophage
-498.147747,-252.173130,0.000000,macrophage
-68.751790,-151.090661,0.000000,macrophage
-156.494987,-102.913486,0.000000,macrophage
84.014699,-325.839795,0.000000,macrophage
15.536470,67.890844,0.000000,macrophage
-128.377807,170.779444,0.000000,macrophage
183.835898,224.706606,0.000000,macrophage
5.237179,-305.722483,0.000000,macrophage
-190.794838,-91.160973,0.000000,macrophage
-210.281551,-290.017397,0.000000,macrophage
-249.735482,-84.542968,0.000000,macrophage
102.232792,165.448097,0.000000,macrophage
-140.194726,193.711714,0.000000,macrophage
114.388386,246.923891,0.000000,macrophage
-411.359524,220.609662,0.000000,macrophage
-111.505550,295.711746,0.000000,macrophage
293.191239,-55.866477,0.000000,macrophage
197.920839,-101.627403,0.000000,macrophage
-351.557373,97.306415,0.000000,macrophage
60.138702,-237.038503,0.000000,macrophage
-79.626439,-97.391519,0.000000,macrophage
-111.677183,189.350479,0.000000,macrophage
282.450212,-246.564939,0.000000,macrophage
325.808953,4.245262,0.000000,macrophage
327.444323,-62.544316,0.000000,macrophage
-147.234483,68.104165,0.000000,macrophage
-9.314855,255.311817,0.000000,macrophage
83.020556,218.523077,0.000000,macrophage
46.317628,340.249621,0.000000,macrophage
-132.453302,-140.798528,0.000000,macrophage
140.603594,-195.906392,0.000000,macrophage
355.431908,-22.314086,0.000000,macrophage
231.791262,50.394483,0.000000,macrophage
8.103707,92.150766,0.000000,macrophage
-22.315818,365.066982,0.000000,macrophage
4.267261,-272.593497,0.000000,macrophage
-295.878437,-193.435501,0.000000,macrophage
-50.018147,-177.164425,0.000000,macrophage
148.510030,47.599797,0.000000,macrophage
-151.321421,184.168369,0.000000,macrophage
-217.747804,-117.333085,0.000000,macrophage
350.954331,-81.775677,0.000000,macrophage
102.204920,-45.242121,0.000000,macrophage
353.187334,-391.501028,0.000000,macrophage
-99.940623,147.817851,0.000000,macrophage
204.242871,167.247526,0.000000,macrophage
166.430193,294.433914,0.000000,macrophage
-21.851677,147.241402,0.000000,macrophage
-131.538974,378.648913,0.000000,macrophage
-188.846556,64.148620,0.000000,macrophage
264.094156,69.397355,0.000000,macrophage
-279.654196,244.407410,0.000000,macrophage
-181.647001,-187.840942,0.000000,macrophage
30.688902,-96.685585,0.000000,macrophage
84.926313,-119.190756,0.000000,macrophage
182.421656,279.299129,0.000000,macrophage
292.419150,-27.429461,0.000000,macrophage
201.632098,26.703854,0.000000,macrophage
178.272534,-166.698579,0.000000,macrophage
-268.373702,-75.346164,0.000000,macrophage
-75.449106,-298.199557,0.000000,macrophage
-361.382345,-118.920959,0.000000,macrophage
131.905091,102.217735,0.000000,macrophage
165.383025,-283.853341,0.000000,macrophage
-190.905948,-236.419897,0.000000,macrophage
-284.222811,-170.324923,0.000000,macrophage
80.407069,10.237538,0.000000,macrophage
82.918467,-152.627534,0.000000,macrophage
-206.460831,36.811551,0.000000,macrophage
-320.777257,138.878210,0.000000,macrophage
-233.119853,-214.436931,0.000000,macrophage
387.846768,61.841458,0.000000,macrophage
67.348561,-349.817631,0.000000,macrophage
15.511419,145.488396,0.000000,macrophage
197.459153,314.299332,0.000000,macrophage
264.540646,22.575798,0.000000,macrophage
96.738003,-193.280177,0.000000,macrophage
217.420656,-34.337582,0.000000,macrophage
13.773247,-195.636448,0.000000,macrophage
-233.622381,-314.919764,0.000000,PD-1lo_CD4_Tcell
396.531261,-145.319213,0.000000,PD-1lo_CD4_Tcell
-333.247725,186.801553,0.000000,PD-1lo_CD4_Tcell
-290.422902,269.302410,0.000000,PD-1lo_CD4_Tcell
420.736737,52.110976,0.000000,PD-1lo_CD4_Tcell
57.067119,-385.024507,0.000000,PD-1lo_CD4_Tcell
-106.787405,-426.938887,0.000000,PD-1lo_CD4_Tcell
104.078881,-352.453983,0.000000,PD-1lo_CD4_Tcell
-207.215464,-354.618339,0.000000,PD-1lo_CD4_Tcell
-350.377052,-253.260434,0.000000,PD-1lo_CD4_Tcell
161.154141,-370.387790,0.000000,PD-1lo_CD4_Tcell
359.040610,311.258062,0.000000,PD-1lo_CD4_Tcell
391.273277,-160.697979,0.000000,PD-1lo_CD4_Tcell
-310.936198,-209.207719,0.000000,PD-1lo_CD4_Tcell
444.785396,-143.616563,0.000000,PD-1lo_CD4_Tcell
-99.651725,384.771701,0.000000,PD-1lo_CD4_Tcell
-434.597157,23.025159,0.000000,PD-1lo_CD4_Tcell
343.966900,303.357446,0.000000,PD-1lo_CD4_Tcell
-66.187324,-379.132893,0.000000,PD-1lo_CD4_Tcell
13.249860,-495.768803,0.000000,PD-1lo_CD4_Tcell
409.066487,136.838590,0.000000,PD-1lo_CD4_Tcell
-418.635601,-130.572072,0.000000,PD-1lo_CD4_Tcell
356.156059,339.503677,0.000000,PD-1lo_CD4_Tcell
361.919861,-318.233788,0.000000,PD-1lo_CD4_Tcell
-155.934202,349.126699,0.000000,PD-1lo_CD4_Tcell
454.601794,-316.860856,0.000000,PD-1lo_CD4_Tcell
422.985832,102.534087,0.000000,PD-1lo_CD4_Tcell
16.077532,-594.238426,0.000000,PD-1lo_CD4_Tcell
354.982838,-296.377910,0.000000,PD-1lo_CD4_Tcell
-12.295654,-398.345841,0.000000,PD-1lo_CD4_Tcell
-45.658159,-389.521822,0.000000,PD-1lo_CD4_Tcell
-169.684740,295.828602,0.000000,PD-1lo_CD4_Tcell
435.818301,-308.297599,0.000000,PD-1lo_CD4_Tcell
-51.136769,-374.409892,0.000000,PD-1lo_CD4_Tcell
299.215858,386.019248,0.000000,PD-1lo_CD4_Tcell
-176.648518,-388.073153,0.000000,PD-1lo_CD4_Tcell
112.886249,345.471201,0.000000,PD-1lo_CD4_Tcell
-242.567232,258.668892,0.000000,PD-1lo_CD4_Tcell
332.840723,-283.928685,0.000000,PD-1lo_CD4_Tcell
-349.392846,-205.946198,0.000000,PD-1lo_CD4_Tcell
-81.718238,346.093479,0.000000,PD-1lo_CD4_Tcell
-399.292513,-172.765918,0.000000,PD-1lo_CD4_Tcell
456.423245,-126.035321,0.000000,PD-1lo_CD4_Tcell
417.051413,17.907669,0.000000,PD-1lo_CD4_Tcell
-275.621141,324.181717,0.000000,PD-1lo_CD4_Tcell
-97.215712,-378.989494,0.000000,PD-1lo_CD4_Tcell
-202.090813,-339.406849,0.000000,PD-1lo_CD4_Tcell
393.888769,6.333218,0.000000,PD-1lo_CD4_Tcell
309.555764,352.790949,0.000000,PD-1lo_CD4_Tcell
426.040600,-46.481936,0.000000,PD-1lo_CD4_Tcell
-63.627772,439.448413,0.000000,PD-1lo_CD4_Tcell
-70.747801,466.957608,0.000000,PD-1lo_CD4_Tcell
-154.059513,406.206713,0.000000,PD-1lo_CD4_Tcell
-109.182780,408.659244,0.000000,PD-1lo_CD4_Tcell
-363.240316,-172.368644,0.000000,PD-1lo_CD4_Tcell
433.020059,-200.489415,0.000000,PD-1lo_CD4_Tcell
419.248859,-185.262711,0.000000,PD-1lo_CD4_Tcell
431.742627,-133.286701,0.000000,PD-1lo_CD4_Tcell
12.965374,409.590501,0.000000,PD-1lo_CD4_Tcell
-379.154188,-166.912124,0.000000,PD-1lo_CD4_Tcell
41.316229,-516.206493,0.000000,PD-1lo_CD4_Tcell
290.489675,-261.837244,0.000000,PD-1lo_CD4_Tcell
-417.932803,-70.213868,0.000000,PD-1lo_CD4_Tcell
-218.915687,-336.715972,0.000000,PD-1lo_CD4_Tcell
291.769307,371.851886,0.000000,PD-1lo_CD4_Tcell
372.234723,-295.633600,0.000000,PD-1lo_CD4_Tcell
12.423644,-467.230768,0.000000,PD-1lo_CD4_Tcell
-60.107733,394.774941,0.000000,PD-1lo_CD4_Tcell
-411.976389,-148.572066,0.000000,PD-1lo_CD4_Tcell
-1.400197,-602.681816,0.000000,PD-1lo_CD4_Tcell
-394.505779,44.359093,0.000000,PD-1lo_CD4_Tcell
-282.116086,-264.918263,0.000000,PD-1lo_CD4_Tcell
-419.657420,102.322299,0.000000,PD-1lo_CD4_Tcell
29.007728,394.637652,0.000000,PD-1lo_CD4_Tcell
461.719528,-93.791431,0.000000,PD-1lo_CD4_Tcell
-106.765781,425.046807,0.000000,PD-1lo_CD4_Tcell
388.113891,-39.802395,0.000000,PD-1lo_CD4_Tcell
-255.252708,345.039616,0.000000,PD-1lo_CD4_Tcell
265.724606,-339.801400,0.000000,PD-1lo_CD4_Tcell
-144.990824,-368.879556,0.000000,PD-1lo_CD4_Tcell
416.449667,0.156331,0.000000,PD-1lo_CD4_Tcell
-395.440564,153.751618,0.000000,PD-1lo_CD4_Tcell
-161.741161,327.706695,0.000000,PD-1lo_CD4_Tcell
200.342880,-323.912307,0.000000,PD-1lo_CD4_Tcell
27.907939,377.452320,0.000000,PD-1lo_CD4_Tcell
419.937887,-316.482057,0.000000,PD-1lo_CD4_Tcell
395.706881,-60.639686,0.000000,PD-1lo_CD4_Tcell
187.736909,354.258892,0.000000,PD-1lo_CD4_Tcell
313.511877,368.959277,0.000000,PD-1lo_CD4_Tcell
-255.864517,-244.796695,0.000000,PD-1lo_CD4_Tcell
-312.635520,-132.304245,0.000000,PD-1lo_CD4_Tcell
-321.190517,292.995191,0.000000,PD-1lo_CD4_Tcell
436.510599,-118.052092,0.000000,PD-1lo_CD4_Tcell
-287.544113,201.489245,0.000000,PD-1lo_CD4_Tcell
56.342065,-369.028136,0.000000,PD-1lo_CD4_Tcell
-380.885026,-199.987153,0.000000,PD-1lo_CD4_Tcell
-419.473236,-99.261344,0.000000,PD-1lo_CD4_Tcell
371.655273,-2.218073,0.000000,PD-1lo_CD4_Tcell
-177.289168,332.055888,0.000000,PD-1lo_CD4_Tcell
460.590109,-48.621686,0.000000,PD-1lo_CD4_Tcell
407.958704,-49.242710,0.000000,PD-1lo_CD4_Tcell
-248.123085,-308.954658,0.000000,PD-1lo_CD4_Tcell
-287.542207,228.192164,0.000000,PD-1lo_CD137lo_CD8_Tcell
-81.656635,-596.356142,0.000000,PD-1lo_CD137lo_CD8_Tcell
-204.726530,-263.215884,0.000000,PD-1lo_CD137hi_CD8_Tcell
-26.842781,352.539993,0.000000,PD-1hi_CD137hi_CD8_Tcell
-379.411161,142.660026,0.000000,PD-1lo_CD137hi_CD8_Tcell
-405.236229,110.963561,0.000000,PD-1lo_CD137lo_CD8_Tcell
-401.880481,-136.363351,0.000000,PD-1lo_CD137lo_CD8_Tcell
78.049102,-339.398193,0.000000,PD-1lo_CD137hi_CD8_Tcell
407.685241,-104.454355,0.000000,PD-1lo_CD137lo_CD8_Tcell
-456.367052,18.098685,0.000000,PD-1hi_CD137hi_CD8_Tcell
393.235395,-77.219282,0.000000,PD-1lo_CD137lo_CD8_Tcell
-424.876158,-116.150853,0.000000,PD-1lo_CD137lo_CD8_Tcell
-102.255792,439.456364,0.000000,PD-1hi_CD137hi_CD8_Tcell
-67.637353,-582.389000,0.000000,PD-1lo_CD137lo_CD8_Tcell
-58.147217,-596.641782,0.000000,PD-1lo_CD137lo_CD8_Tcell
-171.250879,-285.836552,0.000000,PD-1lo_CD137lo_CD8_Tcell
-426.961396,-144.287915,0.000000,PD-1lo_CD137hi_CD8_Tcell
526.317886,-274.087762,0.000000,PD-1lo_CD137hi_CD8_Tcell
544.523713,-259.230939,0.000000,PD-1hi_CD137lo_CD8_Tcell
-185.614597,-248.885405,0.000000,PD-1lo_CD137hi_CD8_Tcell
364.282818,378.913831,0.000000,PD-1hi_CD137lo_CD8_Tcell
30.145197,-334.409118,0.000000,myCAF
-39.297077,326.275497,0.000000,myCAF
-238.826376,17.612691,0.000000,myCAF
471.962409,-26.216648,0.000000,myCAF
138.740474,-151.880531,0.000000,myCAF
61.482394,-173.200872,0.000000,myCAF
-121.518073,-329.541770,0.000000,myCAF
-303.232212,198.491630,0.000000,myCAF
-54.391537,-287.453598,0.000000,myCAF
30.681356,-29.597062,0.000000,myCAF
-8.589439,363.368324,0.000000,myCAF
117.593806,-178.408756,0.000000,myCAF
179.555853,-65.446479,0.000000,myCAF
-221.974091,189.069383,0.000000,myCAF
254.300494,-79.481124,0.000000,myCAF
-291.260798,-14.308506,0.000000,myCAF
-183.260528,-151.266591,0.000000,myCAF
-201.678797,213.779183,0.000000,myCAF
-71.799448,204.936320,0.000000,myCAF
-141.420269,-155.906871,0.000000,myCAF
172.180581,-232.583660,0.000000,myCAF
155.615166,-253.238025,0.000000,myCAF
273.185175,-138.403134,0.000000,myCAF
-77.522090,277.227437,0.000000,myCAF
208.670462,-196.310929,0.000000,myCAF
-195.150422,-140.833188,0.000000,myCAF
231.355881,-166.629033,0.000000,myCAF
358.641622,89.173990,0.000000,myCAF
106.744748,-204.193625,0.000000,myCAF
15.465908,125.885351,0.000000,myCAF
306.809449,60.014169,0.000000,myCAF
-22.322235,-60.623428,0.000000,myCAF
-259.160285,-117.653590,0.000000,myCAF
-201.165501,-126.596851,0.000000,myCAF
261.987027,-92.660771,0.000000,myCAF
93.184377,343.181013,0.000000,myCAF
220.370435,-127.437347,0.000000,myCAF
-73.306153,40.626223,0.000000,myCAF
163.335582,183.180063,0.000000,myCAF
301.568000,31.719943,0.000000,myCAF
95.813111,12.576212,0.000000,myCAF
201.733778,-306.224404,0.000000,myCAF
129.792424,221.139377,0.000000,myCAF
-27.248263,124.823018,0.000000,myCAF
-188.941737,187.274101,0.000000,myCAF
2.074950,-4.330396,0.000000,myCAF
162.307402,-137.776768,0.000000,myCAF
-156.796377,-337.114280,0.000000,myCAF
-41.399907,10.331874,0.000000,myCAF
-220.840141,-156.916890,0.000000,myCAF
-284.342631,167.776628,0.000000,myCAF
241.910756,89.646512,0.000000,myCAF
368.571501,12.976260,0.000000,myCAF
-166.072839,-201.256692,0.000000,myCAF
386.061533,89.205434,0.000000,myCAF
-319.204577,-102.898358,0.000000,myCAF
125.016423,-96.737861,0.000000,myCAF
178.462287,-185.649519,0.000000,myCAF
-28.176170,1.762142,0.000000,myCAF
191.399291,-192.569099,0.000000,myCAF
-172.974841,202.855122,0.000000,myCAF
-68.974469,369.993942,0.000000,myCAF
-236.310238,-69.509058,0.000000,myCAF
236.223764,-92.765207,0.000000,myCAF
373.382037,82.472761,0.000000,myCAF
-65.815435,-260.333388,0.000000,myCAF
-58.376404,-248.757389,0.000000,myCAF
-119.618361,-182.472689,0.000000,myCAF
-196.493721,5.826469,0.000000,myCAF
209.975431,-6.773126,0.000000,myCAF
28.584187,151.550428,0.000000,myCAF
-359.677902,141.219414,0.000000,myCAF
101.538797,-27.438083,0.000000,myCAF
349.111102,65.810418,0.000000,myCAF
1.911900,68.852325,0.000000,myCAF
-221.902368,31.970704,0.000000,myCAF
-180.922494,-109.935009,0.000000,myCAF
-86.140093,96.768183,0.000000,myCAF
135.702618,-63.693760,0.000000,myCAF
-55.000755,3.701277,0.000000,myCAF
71.041432,106.076355,0.000000,myCAF
200.673330,247.553711,0.000000,myCAF
-53.904651,97.181373,0.000000,myCAF
-292.941453,101.802869,0.000000,myCAF
258.696480,-65.418342,0.000000,myCAF
103.992668,-232.207826,0.000000,myCAF
52.748664,-153.287759,0.000000,myCAF
149.558003,-214.639283,0.000000,myCAF
164.105292,11.452481,0.000000,myCAF
175.532686,151.082505,0.000000,myCAF
-78.811192,-110.423415,0.000000,myCAF
44.909877,-292.076141,0.000000,myCAF
104.569104,404.024681,0.000000,myCAF
-380.206754,91.141524,0.000000,myCAF
-231.344131,216.392541,0.000000,myCAF
-152.779547,-205.130827,0.000000,myCAF
65.226193,217.981733,0.000000,myCAF
-100.552916,511.148463,0.000000,myCAF
-137.554369,-204.370170,0.000000,myCAF
-65.421424,-46.553353,0.000000,myCAF
218.889891,31.118260,0.000000,myCAF
187.584446,-209.306097,0.000000,myCAF
-253.124832,95.095816,0.000000,myCAF
201.413742,-180.544635,0.000000,myCAF
64.681849,202.573293,0.000000,myCAF
180.282528,-133.495336,0.000000,myCAF
-121.084671,-344.389228,0.000000,myCAF
90.051833,-229.383085,0.000000,myCAF
59.192140,-104.872256,0.000000,myCAF
377.670425,-73.513691,0.000000,myCAF
-23.561033,95.044437,0.000000,myCAF
107.919307,-151.042766,0.000000,myCAF
388.491216,128.071664,0.000000,myCAF
-36.023932,-182.631781,0.000000,myCAF
191.704255,235.631420,0.000000,myCAF
-227.574511,269.299241,0.000000,myCAF
149.514662,189.575490,0.000000,myCAF
302.816541,113.434310,0.000000,myCAF
-144.515021,393.170765,0.000000,myCAF
-22.047185,79.789872,0.000000,myCAF
50.278448,-26.198341,0.000000,myCAF
-50.994657,23.967102,0.000000,myCAF
-13.357985,-257.610652,0.000000,myCAF
412.383438,151.086703,0.000000,myCAF
-114.997801,106.124066,0.000000,myCAF
255.777758,-118.340141,0.000000,myCAF
-51.520481,-236.098035,0.000000,myCAF
110.529253,-218.038477,0.000000,myCAF
150.744390,-65.013244,0.000000,myCAF
-134.646170,-247.676923,0.000000,myCAF
69.210210,-273.541021,0.000000,myCAF
130.093361,-139.328516,0.000000,myCAF
-93.979900,-175.335411,0.000000,myCAF
-151.850314,56.745959,0.000000,myCAF
124.397164,-277.555694,0.000000,myCAF
-55.213580,51.021753,0.000000,myCAF
233.604145,162.550651,0.000000,myCAF
-174.728281,219.242225,0.000000,myCAF
27.569513,-197.858326,0.000000,myCAF
283.492248,-14.111102,0.000000,myCAF
-15.254276,-48.523375,0.000000,myCAF
11.850381,-208.827507,0.000000,myCAF
45.743386,-68.830638,0.000000,myCAF
210.985303,-96.102585,0.000000,myCAF
-365.469859,165.940568,0.000000,myCAF
-8.673254,-166.320109,0.000000,myCAF
117.132645,146.024589,0.000000,myCAF
88.059997,70.291886,0.000000,myCAF
-171.579164,135.897552,0.000000,myCAF
-146.405328,-86.219842,0.000000,myCAF
-116.731650,275.390712,0.000000,myCAF
-303.048960,226.227983,0.000000,myCAF
475.222137,127.095710,0.000000,myCAF
1.878864,-134.841435,0.000000,myCAF
39.206031,-119.678614,0.000000,myCAF
204.343842,-21.399458,0.000000,myCAF
234.966379,-63.544339,0.000000,myCAF
-42.365270,-4.088130,0.000000,myCAF
94.822990,-145.639275,0.000000,myCAF
-113.902960,-88.263425,0.000000,myCAF
-17.651283,415.377463,0.000000,myCAF
57.654214,-60.561878,0.000000,myCAF
-123.732732,-258.944249,0.000000,myCAF
24.385326,-184.382249,0.000000,myCAF
-19.536698,-98.061127,0.000000,myCAF
132.290384,-290.035288,0.000000,myCAF
206.205197,-132.315195,0.000000,myCAF
90.200704,-168.246932,0.000000,myCAF
55.950841,-267.688634,0.000000,myCAF
84.364506,-55.109270,0.000000,myCAF
-92.539841,43.384548,0.000000,myCAF
-54.135382,-191.878228,0.000000,myCAF
65.946700,8.113856,0.000000,myCAF
428.665938,85.859046,0.000000,myCAF
-276.879917,37.853433,0.000000,myCAF
145.893192,217.706157,0.000000,myCAF
100.372035,-117.169216,0.000000,myCAF
147.868200,174.708954,0.000000,myCAF
-68.535178,289.279237,0.000000,myCAF
-114.718565,-358.178252,0.000000,myCAF
89.215630,26.616930,0.000000,myCAF
65.356345,-76.873034,0.000000,myCAF
-168.970386,-2.011347,0.000000,myCAF
-40.910668,106.282889,0.000000,myCAF
-377.527715,-94.912829,0.000000,myCAF
82.716485,-276.306787,0.000000,myCAF
-182.462082,77.643866,0.000000,myCAF
253.500557,-5.907560,0.000000,myCAF
395.469896,30.085583,0.000000,myCAF
-160.465974,-88.803793,0.000000,myCAF
-128.958666,359.954831,0.000000,myCAF
-129.105641,150.356715,0.000000,myCAF
-14.850231,41.238745,0.000000,myCAF
-32.485680,287.130057,0.000000,myCAF
-169.368897,-147.720210,0.000000,myCAF
439.013319,61.492694,0.000000,myCAF
80.936810,-260.245309,0.000000,myCAF
83.313140,-13.302513,0.000000,myCAF
-41.608480,401.642484,0.000000,myCAF
-105.297440,-346.175744,0.000000,myCAF
244.326144,-28.654531,0.000000,myCAF
103.063216,-174.661962,0.000000,myCAF
165.972244,-109.753193,0.000000,myCAF
-26.109705,402.281843,0.000000,myCAF
114.147915,-109.223682,0.000000,myCAF
225.552762,-113.843801,0.000000,myCAF
191.176964,-48.763792,0.000000,myCAF
-4.559211,30.589617,0.000000,myCAF
174.739667,-82.076603,0.000000,myCAF
-78.378358,-1.545024,0.000000,myCAF
251.301713,205.811744,0.000000,myCAF
-119.181197,-12.881735,0.000000,myCAF
202.937789,63.793557,0.000000,myCAF
361.019496,74.900775,0.000000,myCAF
-28.199334,-127.721730,0.000000,myCAF
-69.897631,-73.817969,0.000000,myCAF
-81.084610,224.109935,0.000000,myCAF
8.429563,-81.645087,0.000000,myCAF
-26.553835,110.962994,0.000000,myCAF
-347.139001,-95.706705,0.000000,myCAF
175.090389,-51.581006,0.000000,myCAF
84.044400,241.946777,0.000000,myCAF
347.334467,51.475358,0.000000,myCAF
-124.878629,119.466106,0.000000,myCAF
-71.502991,191.242130,0.000000,myCAF
-319.861366,198.797142,0.000000,myCAF
-114.296111,153.454916,0.000000,myCAF
175.150840,20.741091,0.000000,myCAF
194.185414,-225.218123,0.000000,myCAF
193.463172,89.490683,0.000000,myCAF
-88.273563,-122.945486,0.000000,myCAF
-218.301501,-318.616652,0.000000,myCAF
244.268993,130.807468,0.000000,myCAF
161.735205,-90.439727,0.000000,myCAF
63.732481,150.370255,0.000000,myCAF
-294.345072,245.608270,0.000000,myCAF
303.757759,174.163006,0.000000,myCAF
53.673612,-117.576074,0.000000,myCAF
398.317561,-13.283244,0.000000,myCAF
-75.077596,-32.081179,0.000000,myCAF
57.725429,136.647835,0.000000,myCAF
-32.121025,-39.892291,0.000000,myCAF
-158.824557,22.352635,0.000000,myCAF
352.300186,-280.121151,0.000000,myCAF
56.175504,-198.510677,0.000000,myCAF
-81.317597,-167.566270,0.000000,myCAF
-6.972788,346.899803,0.000000,myCAF
-85.526253,-138.349686,0.000000,myCAF
-184.541095,143.132583,0.000000,myCAF
79.827397,-79.992641,0.000000,myCAF
219.313391,-287.076854,0.000000,iCAF
-231.468089,-22.617253,0.000000,iCAF
-114.452438,347.227695,0.000000,iCAF
-56.803740,-222.022483,0.000000,iCAF
319.323005,-42.385670,0.000000,iCAF
314.394696,22.996446,0.000000,iCAF
-19.494084,-187.976446,0.000000,iCAF
326.917029,90.597307,0.000000,iCAF
163.773581,145.320359,0.000000,iCAF
191.934875,-34.399751,0.000000,iCAF
382.468068,155.850930,0.000000,iCAF
201.076964,147.721955,0.000000,iCAF
-132.029666,-63.575529,0.000000,iCAF
77.161689,-193.066513,0.000000,iCAF
287.316452,356.700077,0.000000,iCAF
236.575387,75.776095,0.000000,iCAF
304.188071,5.751249,0.000000,iCAF
-239.526220,3.625746,0.000000,iCAF
217.529274,58.615855,0.000000,iCAF
38.991369,321.907225,0.000000,iCAF
-68.556738,-176.232641,0.000000,iCAF
-227.403429,-129.733813,0.000000,iCAF
-49.074594,290.189110,0.000000,iCAF
-100.286026,321.793107,0.000000,iCAF
-49.254663,314.442607,0.000000,iCAF
157.707868,-174.581997,0.000000,iCAF
28.447365,222.456415,0.000000,iCAF
246.255221,-145.302330,0.000000,iCAF
17.365506,-134.950168,0.000000,iCAF
-39.807681,54.454801,0.000000,iCAF
-64.652302,218.337604,0.000000,iCAF
-224.443260,-185.794917,0.000000,iCAF
-166.560486,-110.473556,0.000000,iCAF
-208.421343,-147.056758,0.000000,iCAF
-264.485818,-97.172814,0.000000,iCAF
-52.265656,448.849928,0.000000,iCAF
178.471679,137.834172,0.000000,iCAF
32.986083,-210.780987,0.000000,iCAF
-93.457916,266.466868,0.000000,iCAF
-349.295206,17.656962,0.000000,iCAF
-115.549612,67.659551,0.000000,iCAF
-112.306718,-235.687533,0.000000,iCAF
89.969071,-104.309681,0.000000,iCAF
-69.625338,234.623295,0.000000,iCAF
264.787256,-278.393806,0.000000,iCAF
-122.103657,-103.635231,0.000000,iCAF
5.496728,319.320878,0.000000,iCAF
-100.919078,161.234112,0.000000,iCAF
171.637163,267.785542,0.000000,iCAF
160.869606,258.163143,0.000000,iCAF
-433.463993,6.424577,0.000000,iCAF
165.754554,101.317322,0.000000,iCAF
119.298681,-313.295057,0.000000,iCAF
258.506744,49.040368,0.000000,iCAF
-270.893384,-126.924317,0.000000,iCAF
-13.545309,199.379576,0.000000,iCAF
-275.936952,-280.512116,0.000000,iCAF
-362.724066,-8.624771,0.000000,iCAF
59.267021,-283.790222,0.000000,iCAF
277.229806,-215.975667,0.000000,iCAF
221.581029,-46.749339,0.000000,iCAF
-52.124146,412.259591,0.000000,iCAF
518.362379,-188.890326,0.000000,iCAF
-134.039670,-22.104513,0.000000,iCAF
81.348447,195.111637,0.000000,iCAF
113.266193,176.492689,0.000000,iCAF
137.160251,181.423714,0.000000,iCAF
41.963272,-141.954998,0.000000,iCAF
-189.903103,-263.857435,0.000000,iCAF
131.441176,142.751108,0.000000,iCAF
240.027645,-77.304008,0.000000,iCAF
-313.254293,308.556051,0.000000,iCAF
-62.271401,422.193770,0.000000,iCAF
252.141562,76.606753,0.000000,iCAF
-54.337879,-123.335307,0.000000,iCAF
36.424375,-321.404939,0.000000,iCAF
-335.291041,-65.437461,0.000000,iCAF
50.051284,-311.757532,0.000000,iCAF
212.674484,200.667196,0.000000,iCAF
311.573462,84.755117,0.000000,iCAF
66.861701,22.653572,0.000000,iCAF
189.062991,-86.598932,0.000000,iCAF
288.552868,-208.541119,0.000000,iCAF
-212.086907,132.759331,0.000000,iCAF
-42.772744,-133.932715,0.000000,iCAF
-188.868863,-18.479856,0.000000,iCAF
-319.173718,-119.346848,0.000000,iCAF
-153.697672,-190.926111,0.000000,iCAF
-205.759965,352.554954,0.000000,iCAF
-282.182565,-71.991995,0.000000,iCAF
-86.552235,319.524912,0.000000,iCAF
-163.941257,238.139015,0.000000,iCAF
52.613452,266.305438,0.000000,iCAF
-6.597058,-312.101774,0.000000,iCAF
-275.510090,182.556796,0.000000,iCAF
-92.409398,184.634978,0.000000,iCAF
-183.629847,-2.156867,0.000000,iCAF
-87.375720,110.632100,0.000000,iCAF
174.829525,240.375605,0.000000,iCAF
161.978282,-74.566928,0.000000,iCAF
118.678439,121.522413,0.000000,M_MDSC
147.598716,123.987578,0.000000,M_MDSC
-23.283755,171.966127,0.000000,M_MDSC
-115.817002,-37.771197,0.000000,M_MDSC
-7.946895,170.144507,0.000000,M_MDSC
-118.919885,-67.668532,0.000000,M_MDSC
161.697341,121.684003,0.000000,M_MDSC
59.405659,-5.496499,0.000000,M_MDSC
44.259161,5.644148,0.000000,M_MDSC
-54.822381,-161.246275,0.000000,M_MDSC
190.144773,69.584830,0.000000,M_MDSC
126.061515,131.615059,0.000000,M_MDSC
156.462691,111.872597,0.000000,M_MDSC
